Gene.ID	logFC	logCPM	F	PValue	FDR
ENSMUSG00000087177	5.1743709064735	-0.230429932761189	82.3525722553827	4.69682607065158e-06	0.056845685933096
ENSMUSG00000032366	-8.39660478118186	-0.584962693080479	87.2271140950814	4.32751353530802e-05	0.261879481589165
ENSMUSG00000024985	8.00562454919388	-0.564498590520761	52.2572658655081	0.000107462092952783	0.390491730713843
ENSMUSG00000039952	2.77800474178812	0.519373966734257	30.4714729576806	0.000281900857430297	0.390491730713843
ENSMUSG00000052581	6.59991284218713	-1.76004939963857	36.00826794366	0.000371813565728254	0.390491730713843
ENSMUSG00000029772	-0.906223555390895	7.4504648434428	28.1817745759295	0.000377787971172783	0.390491730713843
ENSMUSG00000095184	-0.847051277732154	6.89400911195246	27.5096594884007	0.000413128313047634	0.390491730713843
ENSMUSG00000020413	7.40087943628218	-1.09953586591024	34.3682215658714	0.000432312355110805	0.390491730713843
ENSMUSG00000042709	6.4093909361377	-1.90689078796784	32.8971700201668	0.000497496623867633	0.390491730713843
ENSMUSG00000081564	-0.905373201835608	5.12101520860204	25.4397011448636	0.000550083182790599	0.390491730713843
ENSMUSG00000042626	-6.75042785397277	-1.95935820786198	37.3352289056954	0.000570183808785586	0.390491730713843
ENSMUSG00000021870	1.62289469624699	1.70360680486045	24.7598536077597	0.000606643102852211	0.390491730713843
ENSMUSG00000018585	-1.18627801891993	2.39949645602374	23.971354979713	0.000681299405552574	0.390491730713843
ENSMUSG00000007815	2.62678267641578	0.124958078071498	23.6281549287614	0.000717236593070242	0.390491730713843
ENSMUSG00000069208	-0.896431949526923	5.4476734554018	23.3349216681156	0.000749768851280587	0.390491730713843
ENSMUSG00000019841	1.6235223472522	0.495207655603504	22.9035322267015	0.000800932361855962	0.390491730713843
ENSMUSG00000027762	-0.942211155335649	3.04064179213802	22.2667076988679	0.000884400958242628	0.390491730713843
ENSMUSG00000001918	-6.55969574211072	-2.09953586591024	31.9272413511722	0.000893773176033477	0.390491730713843
ENSMUSG00000035299	1.68070466546881	1.34103672547574	22.1518437307231	0.000900554775944769	0.390491730713843
ENSMUSG00000030492	2.49903232193398	-0.304854773887743	22.1456818699799	0.000901431375071213	0.390491730713843
ENSMUSG00000018583	-1.16353407123476	2.23703900494153	22.0923433547906	0.000909062665396076	0.390491730713843
ENSMUSG00000029190	1.72276685832866	4.1922691348215	21.3236193540399	0.00102821770014774	0.390491730713843
ENSMUSG00000020537	6.14974711950468	-2.09953586591024	25.9478056036707	0.00104603729436353	0.390491730713843
ENSMUSG00000023995	6.14974711950468	-2.09953586591024	25.9478056036707	0.00104603729436353	0.390491730713843
ENSMUSG00000030602	6.14974711950468	-2.09953586591024	25.9478056036707	0.00104603729436353	0.390491730713843
ENSMUSG00000055296	6.14974711950468	-2.09953586591024	25.9478056036707	0.00104603729436353	0.390491730713843
ENSMUSG00000089407	2.10068936816729	1.83264874986219	21.2164942769282	0.00104628357428381	0.390491730713843
ENSMUSG00000028619	1.7364210781979	1.39949645602374	20.8304689382407	0.00111464704597951	0.390491730713843
ENSMUSG00000089197	1.72898439438144	2.60542641092155	20.6117946973153	0.00115576885087026	0.390491730713843
ENSMUSG00000027469	4.56847437793259	-1.85626471489787	20.4746525886418	0.00118249500097397	0.390491730713843
ENSMUSG00000065061	-1.18527924831935	1.41761125058335	20.2102671873898	0.00123615775303779	0.390491730713843
ENSMUSG00000081107	-1.18527924831935	1.41761125058335	20.2102671873898	0.00123615775303779	0.390491730713843
ENSMUSG00000086460	-1.18527924831935	1.41761125058335	20.2102671873898	0.00123615775303779	0.390491730713843
ENSMUSG00000087342	-1.18527924831935	1.41761125058335	20.2102671873898	0.00123615775303779	0.390491730713843
ENSMUSG00000098906	-1.18527924831935	1.41761125058335	20.2102671873898	0.00123615775303779	0.390491730713843
ENSMUSG00000000276	-0.975905053439656	3.62504759015465	20.1667084968577	0.0012452789668596	0.390491730713843
ENSMUSG00000025485	2.03634184706372	-0.669851590666992	20.1440138949272	0.00125006345229073	0.390491730713843
ENSMUSG00000061536	1.46450351466468	2.10593325238974	20.0574628715803	0.00126851530234025	0.390491730713843
ENSMUSG00000010608	1.10013997537278	3.14295776148272	19.9710291506515	0.00128727164226449	0.390491730713843
ENSMUSG00000023795	-1.0835356114147	3.99440712566109	19.7907917985227	0.00132747337318757	0.390491730713843
ENSMUSG00000047495	1.94092076724598	-0.0776210894817964	19.734980050035	0.00134022868642266	0.390491730713843
ENSMUSG00000038965	-1.00499709740398	3.06547364511796	19.6707580957538	0.00135508986945232	0.390491730713843
